lib,apiname,sentence,info
libzip,zip_add_dir,at> ,"[{'score': 2.750604479156548e-14, 'answer': 'at > ', 'question': 'Who performs allocating?', 'context': 'at> '}, {'score': 2.350256220109287e-14, 'answer': 'at > ', 'question': 'Who performs freeing?', 'context': 'at> '}, {'score': 3.326399689008129e-14, 'answer': 'at > ', 'question': 'What has been allocated?', 'context': 'at> '}, {'score': 9.980162312892005e-15, 'answer': 'at > ', 'question': 'What has been freed?', 'context': 'at> '}]"
libzip,zip_close,   Mary   -   close zip archive ,"[{'score': 1.2825196057887536e-14, 'answer': 'zip_close    -    close zip archive ', 'question': 'Who performs allocating?', 'context': '   Mary   -   close zip archive '}, {'score': 6.2692580314117115e-15, 'answer': 'close zip archive ', 'question': 'Who performs freeing?', 'context': '   Mary   -   close zip archive '}, {'score': 1.1864420985377086e-14, 'answer': 'close zip archive ', 'question': 'What has been allocated?', 'context': '   Mary   -   close zip archive '}, {'score': 3.570944368924255e-15, 'answer': 'close zip archive ', 'question': 'What has been freed?', 'context': '   Mary   -   close zip archive '}]"
libzip,zip_close,libzip (-lzip) ,"[{'score': 6.8430428085629845e-15, 'answer': 'libzip ', 'question': 'Who performs allocating?', 'context': 'libzip (-lzip) '}, {'score': 3.986884979871163e-15, 'answer': 'libzip ', 'question': 'Who performs freeing?', 'context': 'libzip (-lzip) '}, {'score': 6.393483883456027e-15, 'answer': 'libzip ', 'question': 'What has been allocated?', 'context': 'libzip (-lzip) '}, {'score': 3.863205040561353e-15, 'answer': 'libzip ', 'question': 'What has been freed?', 'context': 'libzip (-lzip) '}]"
libzip,zip_close,the Mary function writes any changes made to    archive to disk ,"[{'score': 1.3543950947477856e-14, 'answer': 'archive to disk ', 'question': 'Who performs allocating?', 'context': 'the Mary function writes any changes made to    archive to disk '}, {'score': 1.3640406824346439e-14, 'answer': 'the zip_close function writes any changes made to     archive to disk ', 'question': 'Who performs freeing?', 'context': 'the Mary function writes any changes made to    archive to disk '}, {'score': 1.2364669326663056e-14, 'answer': 'archive to disk ', 'question': 'What has been allocated?', 'context': 'the Mary function writes any changes made to    archive to disk '}, {'score': 6.106137696978899e-15, 'answer': 'any changes made to     archive to disk ', 'question': 'What has been freed?', 'context': 'the Mary function writes any changes made to    archive to disk '}]"
libzip,zip_close,"if archive   contains no files, the file is completely removed (no empty archive is   written)","[{'score': 8.77245426636735e-15, 'answer': 'the file is completely removed ', 'question': 'Who performs allocating?', 'context': 'if archive   contains no files, the file is completely removed (no empty archive is   written)'}, {'score': 5.585540236168092e-15, 'answer': 'the file ', 'question': 'Who performs freeing?', 'context': 'if archive   contains no files, the file is completely removed (no empty archive is   written)'}, {'score': 6.508308093302294e-15, 'answer': 'the file is completely removed ( no empty archive is    written ', 'question': 'What has been allocated?', 'context': 'if archive   contains no files, the file is completely removed (no empty archive is   written)'}, {'score': 6.161473935906549e-15, 'answer': 'the file ', 'question': 'What has been freed?', 'context': 'if archive   contains no files, the file is completely removed (no empty archive is   written)'}]"
libzip,zip_close,"if successful, archive is freed","[{'score': 2.097432978979876e-14, 'answer': 'if successful ', 'question': 'Who performs allocating?', 'context': 'if successful, archive is freed'}, {'score': 2.917711645206156e-13, 'answer': 'if successful ', 'question': 'Who performs freeing?', 'context': 'if successful, archive is freed'}, {'score': 4.4192853044557057e-14, 'answer': 'archive ', 'question': 'What has been allocated?', 'context': 'if successful, archive is freed'}, {'score': 0.9999157190322876, 'answer': 'archive ', 'question': 'What has been freed?', 'context': 'if successful, archive is freed'}]"
libzip,zip_close,otherwise   archive is left unchanged and must still be freed,"[{'score': 7.490391126633873e-15, 'answer': 'otherwise    archive is left unchanged and must still be freed ', 'question': 'Who performs allocating?', 'context': 'otherwise   archive is left unchanged and must still be freed'}, {'score': 2.6761308013351082e-14, 'answer': 'otherwise    archive ', 'question': 'Who performs freeing?', 'context': 'otherwise   archive is left unchanged and must still be freed'}, {'score': 6.763761371732929e-14, 'answer': 'archive ', 'question': 'What has been allocated?', 'context': 'otherwise   archive is left unchanged and must still be freed'}, {'score': 7.231028575915843e-07, 'answer': 'archive ', 'question': 'What has been freed?', 'context': 'otherwise   archive is left unchanged and must still be freed'}]"
libzip,zip_close,"to close and free a zip archive without saving changes , use      Mary ","[{'score': 1.9002841970339537e-14, 'answer': 'a zip archive without saving changes , use       zip_discard ', 'question': 'Who performs allocating?', 'context': 'to close and free a zip archive without saving changes , use      Mary '}, {'score': 1.448420647743448e-13, 'answer': 'to close and ', 'question': 'Who performs freeing?', 'context': 'to close and free a zip archive without saving changes , use      Mary '}, {'score': 2.6646057322415873e-13, 'answer': 'a zip archive ', 'question': 'What has been allocated?', 'context': 'to close and free a zip archive without saving changes , use      Mary '}, {'score': 0.999492883682251, 'answer': 'a zip archive ', 'question': 'What has been freed?', 'context': 'to close and free a zip archive without saving changes , use      Mary '}]"
libzip,zip_close,progress updates for guis can be implemented using      Mary ,"[{'score': 2.88120798107392e-14, 'answer': 'zip_register_progress_callback_with_state ', 'question': 'Who performs allocating?', 'context': 'progress updates for guis can be implemented using      Mary '}, {'score': 2.1621752646769007e-14, 'answer': 'zip_register_progress_callback_with_state ', 'question': 'Who performs freeing?', 'context': 'progress updates for guis can be implemented using      Mary '}, {'score': 5.5176996733566006e-14, 'answer': 'progress updates for guis ', 'question': 'What has been allocated?', 'context': 'progress updates for guis can be implemented using      Mary '}, {'score': 8.052494048893088e-15, 'answer': 'zip_register_progress_callback_with_state ', 'question': 'What has been freed?', 'context': 'progress updates for guis can be implemented using      Mary '}]"
libzip,zip_close,cancelling the write of an archive during Mary      can be implemented using      Bob ,"[{'score': 2.4083813150157715e-14, 'answer': 'can be implemented using       zip_register_cancel_callback_with_state ', 'question': 'Who performs allocating?', 'context': 'cancelling the write of an archive during Mary      can be implemented using      Bob '}, {'score': 6.308452024650357e-14, 'answer': 'zip_register_cancel_callback_with_state ', 'question': 'Who performs freeing?', 'context': 'cancelling the write of an archive during Mary      can be implemented using      Bob '}, {'score': 1.6910310771025422e-13, 'answer': 'an archive ', 'question': 'What has been allocated?', 'context': 'cancelling the write of an archive during Mary      can be implemented using      Bob '}, {'score': 2.034119807271459e-14, 'answer': 'an archive ', 'question': 'What has been freed?', 'context': 'cancelling the write of an archive during Mary      can be implemented using      Bob '}]"
libzip,zip_close,upon successful completion 0 is returned,"[{'score': 1.422441740675344e-14, 'answer': 'successful completion 0 is returned ', 'question': 'Who performs allocating?', 'context': 'upon successful completion 0 is returned'}, {'score': 6.237296937212965e-15, 'answer': 'successful completion 0 is returned ', 'question': 'Who performs freeing?', 'context': 'upon successful completion 0 is returned'}, {'score': 1.2787607276787231e-14, 'answer': 'successful completion ', 'question': 'What has been allocated?', 'context': 'upon successful completion 0 is returned'}, {'score': 5.658167805680991e-15, 'answer': '0 is returned ', 'question': 'What has been freed?', 'context': 'upon successful completion 0 is returned'}]"
libzip,zip_close,"otherwise, -1 is returned and the   error code in archive is set to indicate the error","[{'score': 6.709949029780685e-14, 'answer': 'the    error code in archive is set to indicate the error ', 'question': 'Who performs allocating?', 'context': 'otherwise, -1 is returned and the   error code in archive is set to indicate the error'}, {'score': 4.082751999434815e-14, 'answer': 'the    error code in archive is set to indicate the error ', 'question': 'Who performs freeing?', 'context': 'otherwise, -1 is returned and the   error code in archive is set to indicate the error'}, {'score': 5.700701141610892e-14, 'answer': 'the    error code in archive is set to indicate the error ', 'question': 'What has been allocated?', 'context': 'otherwise, -1 is returned and the   error code in archive is set to indicate the error'}, {'score': 2.2477091599104083e-14, 'answer': 'the    error code in archive is set to indicate the error ', 'question': 'What has been freed?', 'context': 'otherwise, -1 is returned and the   error code in archive is set to indicate the error'}]"
libzip,zip_close,Mary will fail if :   ,"[{'score': 5.2368133836517075e-15, 'answer': 'if :    ', 'question': 'Who performs allocating?', 'context': 'Mary will fail if :   '}, {'score': 4.459678018721306e-15, 'answer': 'if :    ', 'question': 'Who performs freeing?', 'context': 'Mary will fail if :   '}, {'score': 9.605444254389122e-15, 'answer': 'if :    ', 'question': 'What has been allocated?', 'context': 'Mary will fail if :   '}, {'score': 4.6264325480143125e-15, 'answer': 'if :    ', 'question': 'What has been freed?', 'context': 'Mary will fail if :   '}]"
libzip,zip_close,[ apple ] unexpected end - of - file found while reading from a file ,"[{'score': 2.599330832227329e-14, 'answer': 'a file ', 'question': 'Who performs allocating?', 'context': '[ apple ] unexpected end - of - file found while reading from a file '}, {'score': 1.7167557048798805e-14, 'answer': 'a file ', 'question': 'Who performs freeing?', 'context': '[ apple ] unexpected end - of - file found while reading from a file '}, {'score': 1.950218822153668e-14, 'answer': 'a file ', 'question': 'What has been allocated?', 'context': '[ apple ] unexpected end - of - file found while reading from a file '}, {'score': 1.2019984515370969e-14, 'answer': 'a file ', 'question': 'What has been freed?', 'context': '[ apple ] unexpected end - of - file found while reading from a file '}]"
libzip,zip_close,[ apple ] the callback function of an added or replaced file returned an error but        failed to report which ,"[{'score': 2.151057381261784e-13, 'answer': 'an error ', 'question': 'Who performs allocating?', 'context': '[ apple ] the callback function of an added or replaced file returned an error but        failed to report which '}, {'score': 2.622000652621054e-13, 'answer': 'an error ', 'question': 'Who performs freeing?', 'context': '[ apple ] the callback function of an added or replaced file returned an error but        failed to report which '}, {'score': 3.008220625724811e-12, 'answer': 'an error ', 'question': 'What has been allocated?', 'context': '[ apple ] the callback function of an added or replaced file returned an error but        failed to report which '}, {'score': 6.231133230921726e-13, 'answer': 'an error ', 'question': 'What has been freed?', 'context': '[ apple ] the callback function of an added or replaced file returned an error but        failed to report which '}]"
libzip,zip_close,[ apple ] the path argument is      null ,"[{'score': 2.5192286204713844e-14, 'answer': 'null ', 'question': 'Who performs allocating?', 'context': '[ apple ] the path argument is      null '}, {'score': 1.2167800234996317e-14, 'answer': 'zip_er_inval ] the path argument is       null ', 'question': 'Who performs freeing?', 'context': '[ apple ] the path argument is      null '}, {'score': 1.7964228805141154e-14, 'answer': 'zip_er_inval ] the path argument is       null ', 'question': 'What has been allocated?', 'context': '[ apple ] the path argument is      null '}, {'score': 1.1103334777214785e-14, 'answer': 'null ', 'question': 'What has been freed?', 'context': '[ apple ] the path argument is      null '}]"
libzip,zip_close,[ apple ] required memory could not be allocated ,"[{'score': 8.96390319420461e-15, 'answer': 'required memory could not be allocated ', 'question': 'Who performs allocating?', 'context': '[ apple ] required memory could not be allocated '}, {'score': 4.8610496629754394e-15, 'answer': 'zip_er_memory ] required memory could not be allocated ', 'question': 'Who performs freeing?', 'context': '[ apple ] required memory could not be allocated '}, {'score': 9.890434418723462e-15, 'answer': 'memory ', 'question': 'What has been allocated?', 'context': '[ apple ] required memory could not be allocated '}, {'score': 5.938039773431547e-15, 'answer': 'zip_er_memory ] required memory could not be allocated ', 'question': 'What has been freed?', 'context': '[ apple ] required memory could not be allocated '}]"
libzip,zip_close,[ apple ] file is not a zip archive ,"[{'score': 1.0702429848114588e-14, 'answer': 'a zip archive ', 'question': 'Who performs allocating?', 'context': '[ apple ] file is not a zip archive '}, {'score': 2.760207630492749e-15, 'answer': 'a zip archive ', 'question': 'Who performs freeing?', 'context': '[ apple ] file is not a zip archive '}, {'score': 1.0659120206488529e-14, 'answer': 'a zip archive ', 'question': 'What has been allocated?', 'context': '[ apple ] file is not a zip archive '}, {'score': 3.54839741065953e-15, 'answer': 'a zip archive ', 'question': 'What has been freed?', 'context': '[ apple ] file is not a zip archive '}]"
libzip,zip_close,[ apple ] a file read failed ,"[{'score': 8.139668138725659e-15, 'answer': 'zip_er_read ] a file read failed ', 'question': 'Who performs allocating?', 'context': '[ apple ] a file read failed '}, {'score': 5.656679992309139e-15, 'answer': 'zip_er_read ] a file read failed ', 'question': 'Who performs freeing?', 'context': '[ apple ] a file read failed '}, {'score': 1.0873110375118119e-14, 'answer': 'zip_er_read ] a file ', 'question': 'What has been allocated?', 'context': '[ apple ] a file read failed '}, {'score': 4.470911793184266e-15, 'answer': 'zip_er_read ] a file read failed ', 'question': 'What has been freed?', 'context': '[ apple ] a file read failed '}]"
libzip,zip_close,[ apple ] a temporary file could not be renamed to its final name ,"[{'score': 3.7793769849803205e-14, 'answer': 'its final name ', 'question': 'Who performs allocating?', 'context': '[ apple ] a temporary file could not be renamed to its final name '}, {'score': 1.2905380431839364e-14, 'answer': 'its final name ', 'question': 'Who performs freeing?', 'context': '[ apple ] a temporary file could not be renamed to its final name '}, {'score': 4.1108745097231947e-14, 'answer': 'a temporary file ', 'question': 'What has been allocated?', 'context': '[ apple ] a temporary file could not be renamed to its final name '}, {'score': 1.1518186103791524e-14, 'answer': 'its final name ', 'question': 'What has been freed?', 'context': '[ apple ] a temporary file could not be renamed to its final name '}]"
libzip,zip_close,[ apple ] a file seek failed ,"[{'score': 9.338585677323707e-15, 'answer': 'zip_er_seek ] a file seek failed ', 'question': 'Who performs allocating?', 'context': '[ apple ] a file seek failed '}, {'score': 6.504629005695895e-15, 'answer': 'zip_er_seek ] a file seek failed ', 'question': 'Who performs freeing?', 'context': '[ apple ] a file seek failed '}, {'score': 1.0202502532315628e-14, 'answer': 'zip_er_seek ] a file ', 'question': 'What has been allocated?', 'context': '[ apple ] a file seek failed '}, {'score': 4.800166628792695e-15, 'answer': 'a file seek failed ', 'question': 'What has been freed?', 'context': '[ apple ] a file seek failed '}]"
libzip,zip_close,[ apple ] a temporary file could not be created ,"[{'score': 8.404906341762976e-15, 'answer': 'a temporary file could not be created ', 'question': 'Who performs allocating?', 'context': '[ apple ] a temporary file could not be created '}, {'score': 3.969221378305595e-15, 'answer': 'zip_er_tmpopen ] a temporary file could not be created ', 'question': 'Who performs freeing?', 'context': '[ apple ] a temporary file could not be created '}, {'score': 1.8278214770732493e-13, 'answer': 'temporary file ', 'question': 'What has been allocated?', 'context': '[ apple ] a temporary file could not be created '}, {'score': 3.647638967133396e-15, 'answer': 'zip_er_tmpopen ] a temporary file could not be created ', 'question': 'What has been freed?', 'context': '[ apple ] a temporary file could not be created '}]"
libzip,zip_close,[ apple ] a file write failed ,"[{'score': 9.270244518040389e-15, 'answer': 'zip_er_write ] a file write failed ', 'question': 'Who performs allocating?', 'context': '[ apple ] a file write failed '}, {'score': 6.041775898481781e-15, 'answer': 'zip_er_write ] a file write failed ', 'question': 'Who performs freeing?', 'context': '[ apple ] a file write failed '}, {'score': 9.095028129604311e-15, 'answer': 'zip_er_write ', 'question': 'What has been allocated?', 'context': '[ apple ] a file write failed '}, {'score': 4.335091754157933e-15, 'answer': 'zip_er_write ] a file write failed ', 'question': 'What has been freed?', 'context': '[ apple ] a file write failed '}]"
libzip,zip_close,[ apple ] ,"[{'score': 7.17157216045209e-15, 'answer': 'zip_er_zlib ', 'question': 'Who performs allocating?', 'context': '[ apple ] '}, {'score': 6.029458768879283e-15, 'answer': 'zip_er_zlib ] ', 'question': 'Who performs freeing?', 'context': '[ apple ] '}, {'score': 1.3571923363527982e-14, 'answer': 'zip_er_zlib ', 'question': 'What has been allocated?', 'context': '[ apple ] '}, {'score': 3.760092331760298e-15, 'answer': 'zip_er_zlib ] ', 'question': 'What has been freed?', 'context': '[ apple ] '}]"
libzip,zip_close,an error occurred while (de)compressing a stream with       zlib,"[{'score': 5.351627344399312e-14, 'answer': 'a stream with        zlib ', 'question': 'Who performs allocating?', 'context': 'an error occurred while (de)compressing a stream with       zlib'}, {'score': 4.859301302269012e-14, 'answer': 'a stream with        zlib ', 'question': 'Who performs freeing?', 'context': 'an error occurred while (de)compressing a stream with       zlib'}, {'score': 1.9199232318984488e-13, 'answer': 'a stream with        zlib ', 'question': 'What has been allocated?', 'context': 'an error occurred while (de)compressing a stream with       zlib'}, {'score': 1.6252418248013933e-13, 'answer': 'a stream ', 'question': 'What has been freed?', 'context': 'an error occurred while (de)compressing a stream with       zlib'}]"
libzip,zip_close,"additionally, any errors returned by the callback function for added or replaced   files will be passed back","[{'score': 3.398569267806448e-14, 'answer': 'the callback function ', 'question': 'Who performs allocating?', 'context': 'additionally, any errors returned by the callback function for added or replaced   files will be passed back'}, {'score': 2.426854764782209e-14, 'answer': 'files will be passed back ', 'question': 'Who performs freeing?', 'context': 'additionally, any errors returned by the callback function for added or replaced   files will be passed back'}, {'score': 4.3869872605505414e-14, 'answer': 'the callback function for added or replaced    files ', 'question': 'What has been allocated?', 'context': 'additionally, any errors returned by the callback function for added or replaced   files will be passed back'}, {'score': 8.076344633215285e-14, 'answer': 'files ', 'question': 'What has been freed?', 'context': 'additionally, any errors returned by the callback function for added or replaced   files will be passed back'}]"
libzip,zip_close,"libzip ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    Tim ,    Amber ","[{'score': 8.032406662548952e-14, 'answer': 'zip_fdopen ', 'question': 'Who performs allocating?', 'context': 'libzip ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    Tim ,    Amber '}, {'score': 1.388915498996661e-14, 'answer': 'zip_fdopen ', 'question': 'Who performs freeing?', 'context': 'libzip ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    Tim ,    Amber '}, {'score': 1.0181469010169409e-14, 'answer': 'libzip ', 'question': 'What has been allocated?', 'context': 'libzip ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    Tim ,    Amber '}, {'score': 6.834679628758269e-15, 'answer': 'zip_register_progress_callback_with_state ,     zip_strerror ', 'question': 'What has been freed?', 'context': 'libzip ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    Tim ,    Amber '}]"
